primary_name,Week Name,Session Name,Offer Name,Per Pax Coupon Value,Fixed Coupon Value,From Group Size,To Group Size,VoucherHeadId,city
"Lake Mall, Kalighat",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Lake Mall, Kalighat",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Alcazar Mall, Jubilee Hills",SATURDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",SATURDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Alcazar Mall, Jubilee Hills",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Alcazar Mall, Jubilee Hills",MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",MONDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",FRIDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",TUESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",WEDNESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",THURSDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Alcazar Mall, Jubilee Hills",FRIDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Hyderabad
"Max Building, Circular Road",SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Ranchi
"Max Building, Circular Road",SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Ranchi
Chrompet,SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
Chrompet,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
Chrompet,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
Chrompet,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
Chrompet,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,FRIDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
Chrompet,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
Chrompet,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
Prozone Mall,SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Aurangabad
Prozone Mall,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Aurangabad
Prozone Mall,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Prozone Mall,THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Aurangabad
Prozone Mall,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Aurangabad
Tonk Road,MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Jaipur
Tonk Road,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Jaipur
Tonk Road,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Jaipur
Tonk Road,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Jaipur
"Stellar IT Park, Sector 62",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Noida
"Stellar IT Park, Sector 62",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Noida
"Stellar IT Park, Sector 62",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Stellar IT Park, Sector 62",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Noida
"Stellar IT Park, Sector 62",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Noida
"Stellar IT Park, Sector 62",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Noida
"Sector 10, Rohini",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector 10, Rohini",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector 10, Rohini",MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector 10, Rohini",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"City Mall, Civil Lines",TUESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Gorakhpur
"City Mall, Civil Lines",WEDNESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Gorakhpur
"City Mall, Civil Lines",THURSDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Gorakhpur
"City Mall, Civil Lines",FRIDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Gorakhpur
"City Mall, Civil Lines",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gorakhpur
"City Mall, Civil Lines",MONDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Gorakhpur
DLF Porur,SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
DLF Porur,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
DLF Porur,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
DLF Porur,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
DLF Porur,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,FRIDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
DLF Porur,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
DLF Porur,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
STV Nagar,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,MONDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,TUESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,WEDNESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,THURSDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Tirupati
STV Nagar,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Tirupati
STV Nagar,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Tirupati
STV Nagar,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Tirupati
STV Nagar,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Tirupati
STV Nagar,SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Tirupati
STV Nagar,SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Tirupati
"Clover Hill Plaza, NIBM Road",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Clover Hill Plaza, NIBM Road",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Clover Hill Plaza, NIBM Road",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Clover Hill Plaza, NIBM Road",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Clover Hill Plaza, NIBM Road",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Pune
"Clover Hill Plaza, NIBM Road",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
City Centre,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Durgapur
City Centre,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Durgapur
City Centre,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Durgapur
City Centre,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Durgapur
"Rukmani Colony, AS Rao Nagar",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Rukmani Colony, AS Rao Nagar",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Hyderabad
"Ahluwalias Great Mall, DCM Rd",SUNDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Kota
"Ahluwalias Great Mall, DCM Rd",SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kota
"Ahluwalias Great Mall, DCM Rd",MONDAY,Dinner,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",MONDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",TUESDAY,Dinner,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",TUESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",WEDNESDAY,Dinner,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",WEDNESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",THURSDAY,Dinner,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",THURSDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",FRIDAY,Dinner,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",FRIDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Kota
"Ahluwalias Great Mall, DCM Rd",SATURDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Kota
"Ahluwalias Great Mall, DCM Rd",SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kota
"Amanora Mall, Hadapsar",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Amanora Mall, Hadapsar",TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"Amanora Mall, Hadapsar",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",MONDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"Amanora Mall, Hadapsar",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
Sarjapur Road,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
Sarjapur Road,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
Sarjapur Road,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Bengaluru
Sarjapur Road,MONDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Bengaluru
Sarjapur Road,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Bengaluru
Sarjapur Road,TUESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Bengaluru
Sarjapur Road,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Bengaluru
Sarjapur Road,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Bengaluru
Sarjapur Road,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Bengaluru
Sarjapur Road,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Bengaluru
Sarjapur Road,FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
Sarjapur Road,FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
Sarjapur Road,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
Sarjapur Road,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Bengaluru
"New Town, Rajarhat",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"New Town, Rajarhat",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"New Town, Rajarhat",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"New Town, Rajarhat",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"New Town, Rajarhat",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Rohtas Summit, Gomti Nagar",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"Rohtas Summit, Gomti Nagar",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"Rohtas Summit, Gomti Nagar",MONDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"Rohtas Summit, Gomti Nagar",TUESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"Rohtas Summit, Gomti Nagar",WEDNESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"Rohtas Summit, Gomti Nagar",THURSDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"Rohtas Summit, Gomti Nagar",FRIDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"Rohtas Summit, Gomti Nagar",SATURDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Lucknow
"Rohtas Summit, Gomti Nagar",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
Cosmos Mall,SATURDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
Cosmos Mall,MONDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
Cosmos Mall,TUESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
Cosmos Mall,WEDNESDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
Cosmos Mall,THURSDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
Cosmos Mall,FRIDAY,Lunch,Coupon per pax,No Offer,0,1,10000,,Agra
